file,module,function,lineno,status,details,call_expression,target_module,target_name,classification,args_provided,keywords,star_args,kw_args
cli/main.py,cli.main,interactive,561,unresolved,Target not resolved; likely dynamic or external,session.messages.append,cli.main,session.messages.append,unresolved,1,,False,False
cli/main.py,cli.main,interactive,565,unresolved,Target not resolved; likely dynamic or external,session.add,cli.main,session.add,unresolved,2,,False,False
cli/main.py,cli.main,interactive,574,unresolved,Target not resolved; likely dynamic or external,session.save,cli.main,session.save,unresolved,0,,False,False
cli/main.py,cli.main,interactive,581,unresolved,Target not resolved; likely dynamic or external,get_input,cli.main,get_input,unresolved,0,,False,False
cli/main.py,cli.main,main,590,unresolved,Target not resolved; likely dynamic or external,p.add_argument,cli.main,p.add_argument,unresolved,1,nargs,False,False
cli/main.py,cli.main,main,591,unresolved,Target not resolved; likely dynamic or external,p.add_argument,cli.main,p.add_argument,unresolved,2,action,False,False
cli/main.py,cli.main,main,592,unresolved,Target not resolved; likely dynamic or external,p.add_argument,cli.main,p.add_argument,unresolved,2,"dest,action",False,False
cli/main.py,cli.main,main,593,unresolved,Target not resolved; likely dynamic or external,p.add_argument,cli.main,p.add_argument,unresolved,2,,False,False
cli/main.py,cli.main,main,594,unresolved,Target not resolved; likely dynamic or external,p.add_argument,cli.main,p.add_argument,unresolved,1,,False,False
cli/main.py,cli.main,main,595,unresolved,Target not resolved; likely dynamic or external,p.add_argument,cli.main,p.add_argument,unresolved,1,"action,help",False,False
cli/main.py,cli.main,main,596,unresolved,Target not resolved; likely dynamic or external,p.add_argument,cli.main,p.add_argument,unresolved,1,"action,help",False,False
cli/main.py,cli.main,main,597,unresolved,Target not resolved; likely dynamic or external,p.add_argument,cli.main,p.add_argument,unresolved,1,"action,help",False,False
cli/main.py,cli.main,main,598,unresolved,Target not resolved; likely dynamic or external,p.add_argument,cli.main,p.add_argument,unresolved,2,action,False,False
cli/main.py,cli.main,main,599,unresolved,Target not resolved; likely dynamic or external,p.parse_args,cli.main,p.parse_args,unresolved,0,,False,False
cli/main.py,cli.main,main,604,unresolved,Target not resolved; likely dynamic or external,emergency_rollback_script.exists,cli.main,emergency_rollback_script.exists,unresolved,0,,False,False
cli/main.py,cli.main,main,636,unresolved,Target not resolved; likely dynamic or external,manager.find_all_stale_cache,cli.main,manager.find_all_stale_cache,unresolved,0,,False,False
cli/main.py,cli.main,main,650,unresolved,Target not resolved; likely dynamic or external,Session.latest,cli.session.Session,latest,unresolved,0,,False,False
cli/main.py,cli.main,main,652,unresolved,Target not resolved; likely dynamic or external,Session.load,cli.session.Session,load,unresolved,1,,False,False
cli/main.py,cli.main,main,654,unresolved,Target not resolved; likely dynamic or external,' '.join,,,unresolved,1,,False,False
cli/main.py,cli.main,main,658,unresolved,Target not resolved; likely dynamic or external,sys.stdin.read().strip,,,unresolved,0,,False,False
cli/main.py,cli.main,main,658,unresolved,Target not resolved; likely dynamic or external,sys.stdin.read,sys.stdin,read,unresolved,0,,False,False
cli/main.py,cli.main,main,660,unresolved,Target not resolved; likely dynamic or external,client.chat.completions.create,cli.main,client.chat.completions.create,unresolved,0,"model,messages",False,False
cli/main.py,cli.main,main,672,unresolved,Target not resolved; likely dynamic or external,run_interactive_async,modules.async_interactive,run_interactive_async,unresolved,3,,False,False
cli/main.py,cli.main,main,677,unresolved,Target not resolved; likely dynamic or external,SessionRegistry,api_server,SessionRegistry,unresolved,1,,False,False
cli/commands.py,cli.commands,handle_slash_command,58,unresolved,Target not resolved; likely dynamic or external,command_registry.is_enabled,cli.commands,command_registry.is_enabled,unresolved,1,,False,False
cli/commands.py,cli.commands,handle_slash_command,81,unresolved,Target not resolved; likely dynamic or external,"', '.join",,,unresolved,1,,False,False
cli/commands.py,cli.commands,handle_slash_command,81,unresolved,Target not resolved; likely dynamic or external,agent_manager.agents.keys,cli.commands,agent_manager.agents.keys,unresolved,0,,False,False
cli/commands.py,cli.commands,handle_slash_command,91,unresolved,Target not resolved; likely dynamic or external,agent_manager.list_agents,cli.commands,agent_manager.list_agents,unresolved,0,,False,False
cli/commands.py,cli.commands,handle_slash_command,102,unresolved,Target not resolved; likely dynamic or external,config.get,cli.commands,config.get,unresolved,2,,False,False
cli/commands.py,cli.commands,handle_slash_command,119,unresolved,Target not resolved; likely dynamic or external,BACKGROUND_TASKS.items,opencli.BACKGROUND_TASKS,items,unresolved,0,,False,False
cli/commands.py,cli.commands,handle_slash_command,133,unresolved,Target not resolved; likely dynamic or external,session.save,cli.commands,session.save,unresolved,0,,False,False
cli/commands.py,cli.commands,handle_slash_command,145,unresolved,Target not resolved; likely dynamic or external,args.split,cli.commands,args.split,unresolved,0,maxsplit,False,False
cli/commands.py,cli.commands,handle_slash_command,150,unresolved,Target not resolved; likely dynamic or external,session.goal_tracker.complete_goal,cli.commands,session.goal_tracker.complete_goal,unresolved,1,,False,False
cli/commands.py,cli.commands,handle_slash_command,157,unresolved,Target not resolved; likely dynamic or external,session.goal_tracker.update_phase,cli.commands,session.goal_tracker.update_phase,unresolved,1,,False,False
cli/commands.py,cli.commands,handle_slash_command,163,unresolved,Target not resolved; likely dynamic or external,session.goal_tracker.get_statistics,cli.commands,session.goal_tracker.get_statistics,unresolved,0,,False,False
cli/commands.py,cli.commands,handle_slash_command,176,unresolved,Target not resolved; likely dynamic or external,session.goal_tracker.set_goal,cli.commands,session.goal_tracker.set_goal,unresolved,1,phase,False,False
cli/commands.py,cli.commands,handle_slash_command,183,unresolved,Target not resolved; likely dynamic or external,session.goal_tracker.get_goal_summary,cli.commands,session.goal_tracker.get_goal_summary,unresolved,0,,False,False
cli/commands.py,cli.commands,handle_slash_command,199,unresolved,Target not resolved; likely dynamic or external,session.spec_memory.save_constitution,cli.commands,session.spec_memory.save_constitution,unresolved,1,,False,False
cli/commands.py,cli.commands,handle_slash_command,203,unresolved,Target not resolved; likely dynamic or external,session.spec_memory.load_constitution,cli.commands,session.spec_memory.load_constitution,unresolved,0,,False,False
cli/commands.py,cli.commands,handle_slash_command,220,unresolved,Target not resolved; likely dynamic or external,args.split,cli.commands,args.split,unresolved,0,maxsplit,False,False
cli/commands.py,cli.commands,handle_slash_command,226,unresolved,Target not resolved; likely dynamic or external,session.spec_memory.save_feature_spec,cli.commands,session.spec_memory.save_feature_spec,unresolved,2,,False,False
cli/commands.py,cli.commands,handle_slash_command,247,unresolved,Target not resolved; likely dynamic or external,session.spec_memory.get_active_context,cli.commands,session.spec_memory.get_active_context,unresolved,0,,False,False
cli/commands.py,cli.commands,handle_slash_command,248,unresolved,Target not resolved; likely dynamic or external,context.get,cli.commands,context.get,unresolved,2,,False,False
cli/commands.py,cli.commands,handle_slash_command,252,unresolved,Target not resolved; likely dynamic or external,plan.get,cli.commands,plan.get,unresolved,2,,False,False
cli/commands.py,cli.commands,handle_slash_command,253,unresolved,Target not resolved; likely dynamic or external,plan.get,cli.commands,plan.get,unresolved,2,,False,False
cli/commands.py,cli.commands,handle_slash_command,253,unresolved,Target not resolved; likely dynamic or external,plan.get,cli.commands,plan.get,unresolved,2,,False,False
cli/commands.py,cli.commands,handle_slash_command,267,unresolved,Target not resolved; likely dynamic or external,session.goal_tracker.current_goal.get,cli.commands,session.goal_tracker.current_goal.get,unresolved,2,,False,False
cli/commands.py,cli.commands,_handle_upgrade_command,308,unresolved,Target not resolved; likely dynamic or external,UpgradeManager,upgrade_manager,UpgradeManager,unresolved,0,,False,False
cli/commands.py,cli.commands,_handle_upgrade_command,319,unresolved,Target not resolved; likely dynamic or external,repo_info.get,cli.commands,repo_info.get,unresolved,2,,False,False
cli/commands.py,cli.commands,_handle_upgrade_command,320,unresolved,Target not resolved; likely dynamic or external,"parent.get('owner', {}).get",,,unresolved,2,,False,False
cli/commands.py,cli.commands,_handle_upgrade_command,320,unresolved,Target not resolved; likely dynamic or external,parent.get,cli.commands,parent.get,unresolved,2,,False,False
cli/commands.py,cli.commands,_handle_upgrade_command,320,unresolved,Target not resolved; likely dynamic or external,parent.get,cli.commands,parent.get,unresolved,2,,False,False
cli/commands.py,cli.commands,_handle_upgrade_command,333,unresolved,Target not resolved; likely dynamic or external,worktree_result.get,cli.commands,worktree_result.get,unresolved,1,,False,False
cli/commands.py,cli.commands,_handle_rollback_command,349,unresolved,Target not resolved; likely dynamic or external,RollbackManager,rollback_manager,RollbackManager,unresolved,0,,False,False
cli/commands.py,cli.commands,_handle_commands_command,377,unresolved,Target not resolved; likely dynamic or external,args.split()[0].lower,,,unresolved,0,,False,False
cli/commands.py,cli.commands,_handle_commands_command,377,unresolved,Target not resolved; likely dynamic or external,args.split,cli.commands,args.split,unresolved,0,,False,False
cli/commands.py,cli.commands,_handle_commands_command,385,unresolved,Target not resolved; likely dynamic or external,command_registry.show_status,cli.commands,command_registry.show_status,unresolved,1,,False,False
cli/commands.py,cli.commands,_handle_commands_command,393,unresolved,Target not resolved; likely dynamic or external,command_registry.interactive_permission_setup,cli.commands,command_registry.interactive_permission_setup,unresolved,1,,False,False
cli/commands.py,cli.commands,_handle_commands_command,397,unresolved,Target not resolved; likely dynamic or external,args.split,cli.commands,args.split,unresolved,0,maxsplit,False,False
cli/commands.py,cli.commands,_handle_commands_command,402,unresolved,Target not resolved; likely dynamic or external,command_registry.enable_command,cli.commands,command_registry.enable_command,unresolved,1,,False,False
cli/commands.py,cli.commands,_handle_commands_command,407,unresolved,Target not resolved; likely dynamic or external,args.split,cli.commands,args.split,unresolved,0,maxsplit,False,False
cli/commands.py,cli.commands,_handle_commands_command,412,unresolved,Target not resolved; likely dynamic or external,command_registry.disable_command,cli.commands,command_registry.disable_command,unresolved,1,,False,False
cli/commands.py,cli.commands,_handle_commands_command,429,unresolved,Target not resolved; likely dynamic or external,command_registry.show_status,cli.commands,command_registry.show_status,unresolved,1,,False,False
cli/commands.py,cli.commands,_handle_permissions_command,442,unresolved,Target not resolved; likely dynamic or external,args.split()[0].lower,,,unresolved,0,,False,False
cli/commands.py,cli.commands,_handle_permissions_command,442,unresolved,Target not resolved; likely dynamic or external,args.split,cli.commands,args.split,unresolved,0,,False,False
cli/commands.py,cli.commands,_handle_permissions_command,445,unresolved,Target not resolved; likely dynamic or external,session.permission_manager.show_status,cli.commands,session.permission_manager.show_status,unresolved,0,,False,False
